mes,anio_base,tipo_pasajero,tipo_pasajero_visual,origen,destino,viajes_observados,viajes_tipo_mes,participacion_od_tipo_mes
9,2024,estudiante_basica,Estudiante Básica,Victoria,Perquenco,15.0,12357.0,0.0012138868657441126
9,2024,estudiante_basica,Estudiante Básica,Victoria,Pillanlelbun,2.0,12357.0,0.000161851582099215
9,2024,estudiante_basica,Estudiante Básica,Victoria,Quillem,1.0,12357.0,8.09257910496075e-05
9,2024,estudiante_basica,Estudiante Básica,Victoria,Temuco,197.0,12357.0,0.015942380836772678
9,2024,funcionario,Funcionario,Cajon,Temuco,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Freire,Temuco,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,L. Centro,Temuco,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Lautaro,PUA,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Lautaro,Temuco,11.0,148.0,0.07432432432432433
9,2024,funcionario,Funcionario,PLC,Temuco,3.0,148.0,0.02027027027027027
9,2024,funcionario,Funcionario,PUA,Temuco,6.0,148.0,0.04054054054054054
9,2024,funcionario,Funcionario,Perquenco,Temuco,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Pillanlelbun,Lautaro,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Pillanlelbun,Temuco,2.0,148.0,0.013513513513513514
9,2024,funcionario,Funcionario,Pitrufquén,Temuco,10.0,148.0,0.06756756756756757
9,2024,funcionario,Funcionario,Quepe,Temuco,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Temuco,Cajon,3.0,148.0,0.02027027027027027
9,2024,funcionario,Funcionario,Temuco,L. Centro,3.0,148.0,0.02027027027027027
9,2024,funcionario,Funcionario,Temuco,Lautaro,5.0,148.0,0.033783783783783786
9,2024,funcionario,Funcionario,Temuco,PLC,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Temuco,PUA,14.0,148.0,0.0945945945945946
9,2024,funcionario,Funcionario,Temuco,Perquenco,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Temuco,Pillanlelbun,3.0,148.0,0.02027027027027027
9,2024,funcionario,Funcionario,Temuco,Pitrufquén,12.0,148.0,0.08108108108108109
9,2024,funcionario,Funcionario,Temuco,Quepe,5.0,148.0,0.033783783783783786
9,2024,funcionario,Funcionario,Temuco,Victoria,25.0,148.0,0.16891891891891891
9,2024,funcionario,Funcionario,Victoria,Lautaro,1.0,148.0,0.006756756756756757
9,2024,funcionario,Funcionario,Victoria,Temuco,36.0,148.0,0.24324324324324326
9,2024,normal,Normal,Cajon,L. Centro,81.0,18399.0,0.004402413174629056
9,2024,normal,Normal,Cajon,Lautaro,36.0,18399.0,0.0019566280776129137
9,2024,normal,Normal,Cajon,PUA,14.0,18399.0,0.0007609109190716887
9,2024,normal,Normal,Cajon,Perquenco,34.0,18399.0,0.0018479265177455296
9,2024,normal,Normal,Cajon,Pillanlelbun,26.0,18399.0,0.0014131202782759933
9,2024,normal,Normal,Cajon,Temuco,135.0,18399.0,0.007337355291048427
9,2024,normal,Normal,Cajon,Victoria,25.0,18399.0,0.0013587694983423011
9,2024,normal,Normal,Freire,PLC,85.0,18399.0,0.004619816294363824
9,2024,normal,Normal,Freire,Pitrufquén,41.0,18399.0,0.002228381977281374
9,2024,normal,Normal,Freire,Quepe,28.0,18399.0,0.0015218218381433774
9,2024,normal,Normal,Freire,Temuco,376.0,18399.0,0.02043589325506821
9,2024,normal,Normal,L. Centro,Cajon,48.0,18399.0,0.0026088374368172184
9,2024,normal,Normal,L. Centro,PUA,44.0,18399.0,0.00239143431708245
9,2024,normal,Normal,L. Centro,Perquenco,182.0,18399.0,0.009891841947931954
9,2024,normal,Normal,L. Centro,Pillanlelbun,160.0,18399.0,0.008696124789390728
9,2024,normal,Normal,L. Centro,Quillem,17.0,18399.0,0.0009239632588727648
9,2024,normal,Normal,L. Centro,Temuco,1009.0,18399.0,0.054839936953095275
9,2024,normal,Normal,L. Centro,Victoria,90.0,18399.0,0.004891570194032285
9,2024,normal,Normal,Lautaro,Cajon,88.0,18399.0,0.0047828686341649
9,2024,normal,Normal,Lautaro,PUA,77.0,18399.0,0.004185010054894287
9,2024,normal,Normal,Lautaro,Perquenco,204.0,18399.0,0.011087559106473178
9,2024,normal,Normal,Lautaro,Pillanlelbun,202.0,18399.0,0.010978857546605793
9,2024,normal,Normal,Lautaro,Quillem,33.0,18399.0,0.0017935757378118376
9,2024,normal,Normal,Lautaro,Temuco,1917.0,18399.0,0.10419044513288765
9,2024,normal,Normal,Lautaro,Victoria,145.0,18399.0,0.007880863090385347
9,2024,normal,Normal,PLC,Freire,45.0,18399.0,0.0024457850970161423
9,2024,normal,Normal,PLC,Pitrufquén,189.0,18399.0,0.010272297407467797
9,2024,normal,Normal,PLC,Quepe,44.0,18399.0,0.00239143431708245
9,2024,normal,Normal,PLC,Temuco,150.0,18399.0,0.008152616990053808
9,2024,normal,Normal,PUA,Cajon,9.0,18399.0,0.0004891570194032284
9,2024,normal,Normal,PUA,L. Centro,54.0,18399.0,0.0029349421164193705
9,2024,normal,Normal,PUA,Lautaro,61.0,18399.0,0.003315397575955215
9,2024,normal,Normal,PUA,Perquenco,23.0,18399.0,0.001250067938474917
9,2024,normal,Normal,PUA,Pillanlelbun,8.0,18399.0,0.00043480623946953636
9,2024,normal,Normal,PUA,Quepe,1.0,18399.0,5.4350779933692045e-05
9,2024,normal,Normal,PUA,Quillem,1.0,18399.0,5.4350779933692045e-05
9,2024,normal,Normal,PUA,Temuco,324.0,18399.0,0.017609652698516224
9,2024,normal,Normal,PUA,Victoria,168.0,18399.0,0.009130931028860265
9,2024,normal,Normal,Perquenco,Cajon,52.0,18399.0,0.0028262405565519866
9,2024,normal,Normal,Perquenco,L. Centro,521.0,18399.0,0.028316756345453557
9,2024,normal,Normal,Perquenco,Lautaro,211.0,18399.0,0.011468014566009023
9,2024,normal,Normal,Perquenco,PUA,45.0,18399.0,0.0024457850970161423
9,2024,normal,Normal,Perquenco,Pillanlelbun,43.0,18399.0,0.002337083537148758
9,2024,normal,Normal,Perquenco,Quillem,17.0,18399.0,0.0009239632588727648
9,2024,normal,Normal,Perquenco,Temuco,1330.0,18399.0,0.07228653731181042
9,2024,normal,Normal,Perquenco,Victoria,139.0,18399.0,0.007554758410783195
9,2024,normal,Normal,Pillanlelbun,Cajon,49.0,18399.0,0.0026631882167509105
9,2024,normal,Normal,Pillanlelbun,L. Centro,236.0,18399.0,0.012826784064351324
9,2024,normal,Normal,Pillanlelbun,Lautaro,78.0,18399.0,0.0042393608348279795
9,2024,normal,Normal,Pillanlelbun,PUA,14.0,18399.0,0.0007609109190716887
9,2024,normal,Normal,Pillanlelbun,Perquenco,53.0,18399.0,0.002880591336485679
9,2024,normal,Normal,Pillanlelbun,Quillem,3.0,18399.0,0.00016305233980107615
9,2024,normal,Normal,Pillanlelbun,Temuco,525.0,18399.0,0.028534159465188325
9,2024,normal,Normal,Pillanlelbun,Victoria,40.0,18399.0,0.002174031197347682
9,2024,normal,Normal,Pitrufquén,Freire,25.0,18399.0,0.0013587694983423011
9,2024,normal,Normal,Pitrufquén,PLC,134.0,18399.0,0.007283004511114735
9,2024,normal,Normal,Pitrufquén,Quepe,59.0,18399.0,0.003206696016087831
9,2024,normal,Normal,Pitrufquén,Temuco,867.0,18399.0,0.04712212620251101
9,2024,normal,Normal,Quepe,Freire,76.0,18399.0,0.004130659274960596
9,2024,normal,Normal,Quepe,PLC,65.0,18399.0,0.003532800695689983
9,2024,normal,Normal,Quepe,Pitrufquén,100.0,18399.0,0.0054350779933692046
9,2024,normal,Normal,Quepe,Temuco,253.0,18399.0,0.013750747323224089
9,2024,normal,Normal,Quillem,L. Centro,23.0,18399.0,0.001250067938474917
9,2024,normal,Normal,Quillem,Lautaro,34.0,18399.0,0.0018479265177455296
9,2024,normal,Normal,Quillem,Perquenco,30.0,18399.0,0.0016305233980107615
9,2024,normal,Normal,Quillem,Pillanlelbun,7.0,18399.0,0.00038045545953584436
9,2024,normal,Normal,Quillem,Temuco,112.0,18399.0,0.00608728735257351
9,2024,normal,Normal,Quillem,Victoria,8.0,18399.0,0.00043480623946953636
9,2024,normal,Normal,Temuco,Cajon,75.0,18399.0,0.004076308495026904
9,2024,normal,Normal,Temuco,Freire,305.0,18399.0,0.016576987879776076
9,2024,normal,Normal,Temuco,L. Centro,1273.0,18399.0,0.06918854285558998
9,2024,normal,Normal,Temuco,Lautaro,498.0,18399.0,0.02706668840697864
9,2024,normal,Normal,Temuco,PLC,49.0,18399.0,0.0026631882167509105
9,2024,normal,Normal,Temuco,PUA,257.0,18399.0,0.013968150442958856
9,2024,normal,Normal,Temuco,Perquenco,734.0,18399.0,0.03989347247132996
9,2024,normal,Normal,Temuco,Pillanlelbun,405.0,18399.0,0.02201206587314528
9,2024,normal,Normal,Temuco,Pitrufquén,898.0,18399.0,0.04880700038045546
9,2024,normal,Normal,Temuco,Quepe,299.0,18399.0,0.016250883200173923
9,2024,normal,Normal,Temuco,Quillem,84.0,18399.0,0.0045654655144301325
9,2024,normal,Normal,Temuco,Victoria,474.0,18399.0,0.02576226968857003
9,2024,normal,Normal,Victoria,Cajon,33.0,18399.0,0.0017935757378118376
9,2024,normal,Normal,Victoria,L. Centro,155.0,18399.0,0.008424370889722267
9,2024,normal,Normal,Victoria,Lautaro,99.0,18399.0,0.005380727213435512
9,2024,normal,Normal,Victoria,PUA,78.0,18399.0,0.0042393608348279795
9,2024,normal,Normal,Victoria,Perquenco,221.0,18399.0,0.012011522365345943
9,2024,normal,Normal,Victoria,Pillanlelbun,42.0,18399.0,0.0022827327572150662
9,2024,normal,Normal,Victoria,Quillem,7.0,18399.0,0.00038045545953584436
9,2024,normal,Normal,Victoria,Temuco,1090.0,18399.0,0.05924235012772433
9,2024,sindicato,Sindicato,L. Centro,PUA,2.0,58.0,0.034482758620689655
9,2024,sindicato,Sindicato,L. Centro,Temuco,2.0,58.0,0.034482758620689655
9,2024,sindicato,Sindicato,Lautaro,Perquenco,2.0,58.0,0.034482758620689655
9,2024,sindicato,Sindicato,Lautaro,Temuco,4.0,58.0,0.06896551724137931
9,2024,sindicato,Sindicato,Lautaro,Victoria,1.0,58.0,0.017241379310344827
9,2024,sindicato,Sindicato,PLC,Pitrufquén,1.0,58.0,0.017241379310344827
9,2024,sindicato,Sindicato,PUA,Temuco,2.0,58.0,0.034482758620689655
9,2024,sindicato,Sindicato,PUA,Victoria,4.0,58.0,0.06896551724137931
9,2024,sindicato,Sindicato,Perquenco,Temuco,2.0,58.0,0.034482758620689655
9,2024,sindicato,Sindicato,Pillanlelbun,Temuco,1.0,58.0,0.017241379310344827
9,2024,sindicato,Sindicato,Pitrufquén,Temuco,3.0,58.0,0.05172413793103448
9,2024,sindicato,Sindicato,Temuco,Cajon,1.0,58.0,0.017241379310344827
9,2024,sindicato,Sindicato,Temuco,L. Centro,6.0,58.0,0.10344827586206896
9,2024,sindicato,Sindicato,Temuco,PLC,1.0,58.0,0.017241379310344827
9,2024,sindicato,Sindicato,Temuco,PUA,1.0,58.0,0.017241379310344827
9,2024,sindicato,Sindicato,Temuco,Perquenco,2.0,58.0,0.034482758620689655
9,2024,sindicato,Sindicato,Temuco,Pillanlelbun,3.0,58.0,0.05172413793103448
9,2024,sindicato,Sindicato,Temuco,Pitrufquén,5.0,58.0,0.08620689655172414
9,2024,sindicato,Sindicato,Temuco,Quepe,2.0,58.0,0.034482758620689655
9,2024,sindicato,Sindicato,Temuco,Victoria,1.0,58.0,0.017241379310344827
9,2024,sindicato,Sindicato,Victoria,PUA,2.0,58.0,0.034482758620689655
9,2024,sindicato,Sindicato,Victoria,Temuco,10.0,58.0,0.1724137931034483
10,2024,adulto_mayor,Adulto Mayor,Cajon,L. Centro,13.0,4101.0,0.0031699585466959277
10,2024,adulto_mayor,Adulto Mayor,Cajon,Lautaro,15.0,4101.0,0.0036576444769568397
10,2024,adulto_mayor,Adulto Mayor,Cajon,PUA,3.0,4101.0,0.000731528895391368
10,2024,adulto_mayor,Adulto Mayor,Cajon,Perquenco,6.0,4101.0,0.001463057790782736
10,2024,adulto_mayor,Adulto Mayor,Cajon,Pillanlelbun,4.0,4101.0,0.000975371860521824
10,2024,adulto_mayor,Adulto Mayor,Cajon,Quepe,1.0,4101.0,0.000243842965130456
10,2024,adulto_mayor,Adulto Mayor,Cajon,Quillem,2.0,4101.0,0.000487685930260912
10,2024,adulto_mayor,Adulto Mayor,Cajon,Temuco,37.0,4101.0,0.00902218970982687
10,2024,adulto_mayor,Adulto Mayor,Cajon,Victoria,3.0,4101.0,0.000731528895391368
10,2024,adulto_mayor,Adulto Mayor,Freire,PLC,6.0,4101.0,0.001463057790782736
10,2024,adulto_mayor,Adulto Mayor,Freire,Pitrufquén,6.0,4101.0,0.001463057790782736
10,2024,adulto_mayor,Adulto Mayor,Freire,Temuco,95.0,4101.0,0.02316508168739332
10,2024,adulto_mayor,Adulto Mayor,L. Centro,Cajon,8.0,4101.0,0.001950743721043648
10,2024,adulto_mayor,Adulto Mayor,L. Centro,PUA,2.0,4101.0,0.000487685930260912
10,2024,adulto_mayor,Adulto Mayor,L. Centro,Perquenco,32.0,4101.0,0.007802974884174592
10,2024,adulto_mayor,Adulto Mayor,L. Centro,Pillanlelbun,41.0,4101.0,0.009997561570348696
10,2024,adulto_mayor,Adulto Mayor,L. Centro,Quillem,21.0,4101.0,0.005120702267739576
10,2024,adulto_mayor,Adulto Mayor,L. Centro,Temuco,211.0,4101.0,0.05145086564252621
10,2024,adulto_mayor,Adulto Mayor,L. Centro,Victoria,17.0,4101.0,0.004145330407217752
10,2024,adulto_mayor,Adulto Mayor,Lautaro,Cajon,15.0,4101.0,0.0036576444769568397
10,2024,adulto_mayor,Adulto Mayor,Lautaro,PUA,10.0,4101.0,0.00243842965130456
10,2024,adulto_mayor,Adulto Mayor,Lautaro,Perquenco,36.0,4101.0,0.008778346744696415
10,2024,adulto_mayor,Adulto Mayor,Lautaro,Pillanlelbun,41.0,4101.0,0.009997561570348696
10,2024,adulto_mayor,Adulto Mayor,Lautaro,Quillem,32.0,4101.0,0.007802974884174592
10,2024,adulto_mayor,Adulto Mayor,Lautaro,Temuco,376.0,4101.0,0.09168495488905146
10,2024,adulto_mayor,Adulto Mayor,Lautaro,Victoria,30.0,4101.0,0.0073152889539136795
10,2024,adulto_mayor,Adulto Mayor,PLC,Freire,14.0,4101.0,0.003413801511826384
10,2024,adulto_mayor,Adulto Mayor,PLC,Pitrufquén,42.0,4101.0,0.010241404535479151
10,2024,adulto_mayor,Adulto Mayor,PLC,Quepe,4.0,4101.0,0.000975371860521824
10,2024,adulto_mayor,Adulto Mayor,PLC,Temuco,34.0,4101.0,0.008290660814435503
10,2024,adulto_mayor,Adulto Mayor,PUA,Cajon,3.0,4101.0,0.000731528895391368
10,2024,adulto_mayor,Adulto Mayor,PUA,L. Centro,1.0,4101.0,0.000243842965130456
10,2024,adulto_mayor,Adulto Mayor,PUA,Lautaro,17.0,4101.0,0.004145330407217752
10,2024,adulto_mayor,Adulto Mayor,PUA,Perquenco,6.0,4101.0,0.001463057790782736
10,2024,adulto_mayor,Adulto Mayor,PUA,Pillanlelbun,2.0,4101.0,0.000487685930260912
10,2024,adulto_mayor,Adulto Mayor,PUA,Quillem,3.0,4101.0,0.000731528895391368
10,2024,adulto_mayor,Adulto Mayor,PUA,Temuco,99.0,4101.0,0.024140453547915143
10,2024,adulto_mayor,Adulto Mayor,PUA,Victoria,97.0,4101.0,0.02365276761765423
10,2024,adulto_mayor,Adulto Mayor,Perquenco,Cajon,9.0,4101.0,0.0021945866861741038
10,2024,adulto_mayor,Adulto Mayor,Perquenco,L. Centro,84.0,4101.0,0.020482809070958303
10,2024,adulto_mayor,Adulto Mayor,Perquenco,Lautaro,127.0,4101.0,0.030968056571567912
10,2024,adulto_mayor,Adulto Mayor,Perquenco,PUA,9.0,4101.0,0.0021945866861741038
10,2024,adulto_mayor,Adulto Mayor,Perquenco,Pillanlelbun,19.0,4101.0,0.004633016337478664
10,2024,adulto_mayor,Adulto Mayor,Perquenco,Quillem,9.0,4101.0,0.0021945866861741038
10,2024,adulto_mayor,Adulto Mayor,Perquenco,Temuco,293.0,4101.0,0.0714459887832236
10,2024,adulto_mayor,Adulto Mayor,Perquenco,Victoria,46.0,4101.0,0.011216776396000975
10,2024,adulto_mayor,Adulto Mayor,Pillanlelbun,L. Centro,46.0,4101.0,0.011216776396000975
10,2024,adulto_mayor,Adulto Mayor,Pillanlelbun,Lautaro,29.0,4101.0,0.007071445988783224
10,2024,adulto_mayor,Adulto Mayor,Pillanlelbun,PUA,3.0,4101.0,0.000731528895391368
10,2024,adulto_mayor,Adulto Mayor,Pillanlelbun,Perquenco,19.0,4101.0,0.004633016337478664
10,2024,adulto_mayor,Adulto Mayor,Pillanlelbun,Quillem,3.0,4101.0,0.000731528895391368
10,2024,adulto_mayor,Adulto Mayor,Pillanlelbun,Temuco,112.0,4101.0,0.02731041209461107
10,2024,adulto_mayor,Adulto Mayor,Pillanlelbun,Victoria,6.0,4101.0,0.001463057790782736
10,2024,adulto_mayor,Adulto Mayor,Pitrufquén,Freire,1.0,4101.0,0.000243842965130456
10,2024,adulto_mayor,Adulto Mayor,Pitrufquén,PLC,18.0,4101.0,0.0043891733723482075
10,2024,adulto_mayor,Adulto Mayor,Pitrufquén,Quepe,8.0,4101.0,0.001950743721043648
10,2024,adulto_mayor,Adulto Mayor,Pitrufquén,Temuco,147.0,4101.0,0.03584491587417703
10,2024,adulto_mayor,Adulto Mayor,Quepe,Freire,2.0,4101.0,0.000487685930260912
10,2024,adulto_mayor,Adulto Mayor,Quepe,PLC,4.0,4101.0,0.000975371860521824
10,2024,adulto_mayor,Adulto Mayor,Quepe,Pitrufquén,12.0,4101.0,0.002926115581565472
10,2024,adulto_mayor,Adulto Mayor,Quepe,Temuco,28.0,4101.0,0.006827603023652768
10,2024,adulto_mayor,Adulto Mayor,Quillem,L. Centro,23.0,4101.0,0.005608388198000487
10,2024,adulto_mayor,Adulto Mayor,Quillem,Lautaro,33.0,4101.0,0.008046817849305048
10,2024,adulto_mayor,Adulto Mayor,Quillem,PUA,2.0,4101.0,0.000487685930260912
10,2024,adulto_mayor,Adulto Mayor,Quillem,Perquenco,6.0,4101.0,0.001463057790782736
10,2024,adulto_mayor,Adulto Mayor,Quillem,Temuco,9.0,4101.0,0.0021945866861741038
10,2024,adulto_mayor,Adulto Mayor,Quillem,Victoria,2.0,4101.0,0.000487685930260912
10,2024,adulto_mayor,Adulto Mayor,Temuco,Cajon,6.0,4101.0,0.001463057790782736
10,2024,adulto_mayor,Adulto Mayor,Temuco,Freire,61.0,4101.0,0.014874420872957815
10,2024,adulto_mayor,Adulto Mayor,Temuco,L. Centro,174.0,4101.0,0.04242867593269934
10,2024,adulto_mayor,Adulto Mayor,Temuco,Lautaro,162.0,4101.0,0.03950256035113387
10,2024,adulto_mayor,Adulto Mayor,Temuco,PLC,14.0,4101.0,0.003413801511826384
10,2024,adulto_mayor,Adulto Mayor,Temuco,PUA,81.0,4101.0,0.019751280175566936
10,2024,adulto_mayor,Adulto Mayor,Temuco,Perquenco,156.0,4101.0,0.038039502560351136
10,2024,adulto_mayor,Adulto Mayor,Temuco,Pillanlelbun,71.0,4101.0,0.017312850524262374
10,2024,adulto_mayor,Adulto Mayor,Temuco,Pitrufquén,135.0,4101.0,0.03291880029261156
10,2024,adulto_mayor,Adulto Mayor,Temuco,Quepe,30.0,4101.0,0.0073152889539136795
10,2024,adulto_mayor,Adulto Mayor,Temuco,Quillem,8.0,4101.0,0.001950743721043648
10,2024,adulto_mayor,Adulto Mayor,Temuco,Victoria,169.0,4101.0,0.04120946110704706
10,2024,adulto_mayor,Adulto Mayor,Victoria,Cajon,9.0,4101.0,0.0021945866861741038
10,2024,adulto_mayor,Adulto Mayor,Victoria,L. Centro,24.0,4101.0,0.005852231163130944
10,2024,adulto_mayor,Adulto Mayor,Victoria,Lautaro,11.0,4101.0,0.0026822726164350157
10,2024,adulto_mayor,Adulto Mayor,Victoria,PUA,55.0,4101.0,0.01341136308217508
10,2024,adulto_mayor,Adulto Mayor,Victoria,Perquenco,60.0,4101.0,0.014630577907827359
10,2024,adulto_mayor,Adulto Mayor,Victoria,Pillanlelbun,10.0,4101.0,0.00243842965130456
10,2024,adulto_mayor,Adulto Mayor,Victoria,Quillem,3.0,4101.0,0.000731528895391368
10,2024,adulto_mayor,Adulto Mayor,Victoria,Temuco,368.0,4101.0,0.0897342111680078
10,2024,claret,Claret,Coleg. Claret,Temuco,4533.0,8043.0,0.5635956732562477
10,2024,claret,Claret,Temuco,Coleg. Claret,3510.0,8043.0,0.43640432674375235
10,2024,discapacitado,Discapacitado,Cajon,Lautaro,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Cajon,Pillanlelbun,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Cajon,Temuco,6.0,1140.0,0.005263157894736842
10,2024,discapacitado,Discapacitado,Cajon,Victoria,4.0,1140.0,0.0035087719298245615
10,2024,discapacitado,Discapacitado,Freire,PLC,4.0,1140.0,0.0035087719298245615
10,2024,discapacitado,Discapacitado,Freire,Pitrufquén,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Freire,Temuco,25.0,1140.0,0.021929824561403508
10,2024,discapacitado,Discapacitado,L. Centro,Perquenco,12.0,1140.0,0.010526315789473684
10,2024,discapacitado,Discapacitado,L. Centro,Pillanlelbun,11.0,1140.0,0.009649122807017544
10,2024,discapacitado,Discapacitado,L. Centro,Quillem,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,L. Centro,Temuco,76.0,1140.0,0.06666666666666667
10,2024,discapacitado,Discapacitado,L. Centro,Victoria,6.0,1140.0,0.005263157894736842
10,2024,discapacitado,Discapacitado,Lautaro,PUA,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Lautaro,Perquenco,20.0,1140.0,0.017543859649122806
10,2024,discapacitado,Discapacitado,Lautaro,Pillanlelbun,14.0,1140.0,0.012280701754385965
10,2024,discapacitado,Discapacitado,Lautaro,Quillem,2.0,1140.0,0.0017543859649122807
10,2024,discapacitado,Discapacitado,Lautaro,Temuco,80.0,1140.0,0.07017543859649122
10,2024,discapacitado,Discapacitado,Lautaro,Victoria,15.0,1140.0,0.013157894736842105
10,2024,discapacitado,Discapacitado,PLC,Freire,11.0,1140.0,0.009649122807017544
10,2024,discapacitado,Discapacitado,PLC,Temuco,18.0,1140.0,0.015789473684210527
10,2024,discapacitado,Discapacitado,PUA,Cajon,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,PUA,Lautaro,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,PUA,Perquenco,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,PUA,Temuco,16.0,1140.0,0.014035087719298246
10,2024,discapacitado,Discapacitado,PUA,Victoria,18.0,1140.0,0.015789473684210527
10,2024,discapacitado,Discapacitado,Perquenco,L. Centro,36.0,1140.0,0.031578947368421054
10,2024,discapacitado,Discapacitado,Perquenco,Lautaro,21.0,1140.0,0.018421052631578946
10,2024,discapacitado,Discapacitado,Perquenco,PUA,2.0,1140.0,0.0017543859649122807
10,2024,discapacitado,Discapacitado,Perquenco,Pillanlelbun,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Perquenco,Quillem,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Perquenco,Temuco,95.0,1140.0,0.08333333333333333
10,2024,discapacitado,Discapacitado,Perquenco,Victoria,10.0,1140.0,0.008771929824561403
10,2024,discapacitado,Discapacitado,Pillanlelbun,L. Centro,11.0,1140.0,0.009649122807017544
10,2024,discapacitado,Discapacitado,Pillanlelbun,Lautaro,8.0,1140.0,0.007017543859649123
10,2024,discapacitado,Discapacitado,Pillanlelbun,Perquenco,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Pillanlelbun,Temuco,30.0,1140.0,0.02631578947368421
10,2024,discapacitado,Discapacitado,Pitrufquén,PLC,2.0,1140.0,0.0017543859649122807
10,2024,discapacitado,Discapacitado,Pitrufquén,Quepe,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Pitrufquén,Temuco,60.0,1140.0,0.05263157894736842
10,2024,discapacitado,Discapacitado,Quepe,Freire,2.0,1140.0,0.0017543859649122807
10,2024,discapacitado,Discapacitado,Quepe,PLC,3.0,1140.0,0.002631578947368421
10,2024,discapacitado,Discapacitado,Quepe,Pitrufquén,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Quepe,Temuco,5.0,1140.0,0.0043859649122807015
10,2024,discapacitado,Discapacitado,Quillem,L. Centro,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Quillem,Lautaro,3.0,1140.0,0.002631578947368421
10,2024,discapacitado,Discapacitado,Quillem,Perquenco,4.0,1140.0,0.0035087719298245615
10,2024,discapacitado,Discapacitado,Quillem,Temuco,2.0,1140.0,0.0017543859649122807
10,2024,discapacitado,Discapacitado,Temuco,Cajon,6.0,1140.0,0.005263157894736842
10,2024,discapacitado,Discapacitado,Temuco,Freire,10.0,1140.0,0.008771929824561403
10,2024,discapacitado,Discapacitado,Temuco,L. Centro,49.0,1140.0,0.04298245614035088
10,2024,discapacitado,Discapacitado,Temuco,Lautaro,47.0,1140.0,0.0412280701754386
10,2024,discapacitado,Discapacitado,Temuco,PLC,20.0,1140.0,0.017543859649122806
10,2024,discapacitado,Discapacitado,Temuco,PUA,17.0,1140.0,0.014912280701754385
10,2024,discapacitado,Discapacitado,Temuco,Perquenco,59.0,1140.0,0.05175438596491228
10,2024,discapacitado,Discapacitado,Temuco,Pillanlelbun,41.0,1140.0,0.035964912280701755
10,2024,discapacitado,Discapacitado,Temuco,Pitrufquén,71.0,1140.0,0.062280701754385964
10,2024,discapacitado,Discapacitado,Temuco,Quepe,2.0,1140.0,0.0017543859649122807
10,2024,discapacitado,Discapacitado,Temuco,Quillem,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Temuco,Victoria,52.0,1140.0,0.0456140350877193
10,2024,discapacitado,Discapacitado,Victoria,Cajon,1.0,1140.0,0.0008771929824561404
10,2024,discapacitado,Discapacitado,Victoria,L. Centro,2.0,1140.0,0.0017543859649122807
10,2024,discapacitado,Discapacitado,Victoria,Lautaro,4.0,1140.0,0.0035087719298245615
10,2024,discapacitado,Discapacitado,Victoria,PUA,4.0,1140.0,0.0035087719298245615
10,2024,discapacitado,Discapacitado,Victoria,Perquenco,2.0,1140.0,0.0017543859649122807
10,2024,discapacitado,Discapacitado,Victoria,Pillanlelbun,23.0,1140.0,0.02017543859649123
10,2024,discapacitado,Discapacitado,Victoria,Temuco,83.0,1140.0,0.07280701754385965
10,2024,estudiante,Estudiante,Cajon,L. Centro,18.0,14069.0,0.0012794086289004193
10,2024,estudiante,Estudiante,Cajon,Lautaro,20.0,14069.0,0.0014215651432226881
10,2024,estudiante,Estudiante,Cajon,PUA,2.0,14069.0,0.00014215651432226883
10,2024,estudiante,Estudiante,Cajon,Perquenco,11.0,14069.0,0.0007818608287724785
10,2024,estudiante,Estudiante,Cajon,Pillanlelbun,14.0,14069.0,0.0009950956002558818
10,2024,estudiante,Estudiante,Cajon,Temuco,44.0,14069.0,0.003127443315089914
10,2024,estudiante,Estudiante,Cajon,Victoria,7.0,14069.0,0.0004975478001279409
